Date,Bar Name,Brand Name,Consumed (ml)
2024-03-16,Executive Lounge,Hendrick's Gin,889.5
2024-03-17,Executive Lounge,Hendrick's Gin,346.5
2024-03-18,Executive Lounge,Hendrick's Gin,453.0
2024-03-19,Executive Lounge,Hendrick's Gin,329.6
2024-03-20,Executive Lounge,Hendrick's Gin,531.8
2024-03-21,Executive Lounge,Hendrick's Gin,370.2
2024-03-22,Executive Lounge,Hendrick's Gin,821.6
2024-03-23,Executive Lounge,Hendrick's Gin,718.6
2024-03-24,Executive Lounge,Hendrick's Gin,350.1
2024-03-25,Executive Lounge,Hendrick's Gin,513.4
2024-03-26,Executive Lounge,Hendrick's Gin,565.0
2024-03-27,Executive Lounge,Hendrick's Gin,553.7
2024-03-28,Executive Lounge,Hendrick's Gin,612.4
2024-03-29,Executive Lounge,Hendrick's Gin,752.7
2024-03-30,Executive Lounge,Hendrick's Gin,882.9
2024-03-31,Executive Lounge,Hendrick's Gin,319.1
2024-04-01,Executive Lounge,Hendrick's Gin,259.6
2024-04-02,Executive Lounge,Hendrick's Gin,500.4
2024-04-03,Executive Lounge,Hendrick's Gin,291.3
2024-04-04,Executive Lounge,Hendrick's Gin,549.8
2024-04-05,Executive Lounge,Hendrick's Gin,802.8
2024-04-06,Executive Lounge,Hendrick's Gin,961.5
2024-04-07,Executive Lounge,Hendrick's Gin,372.1
2024-04-08,Executive Lounge,Hendrick's Gin,349.4
2024-04-09,Executive Lounge,Hendrick's Gin,409.7
2024-04-10,Executive Lounge,Hendrick's Gin,593.0
2024-04-11,Executive Lounge,Hendrick's Gin,435.3
2024-04-12,Executive Lounge,Hendrick's Gin,666.5
2024-04-13,Executive Lounge,Hendrick's Gin,1106.5
2024-04-14,Executive Lounge,Hendrick's Gin,483.6
2024-04-15,Executive Lounge,Hendrick's Gin,271.9
2024-04-16,Executive Lounge,Hendrick's Gin,415.6
2024-04-17,Executive Lounge,Hendrick's Gin,329.1
2024-04-18,Executive Lounge,Hendrick's Gin,474.6
2024-04-19,Executive Lounge,Hendrick's Gin,968.7
2024-04-20,Executive Lounge,Hendrick's Gin,781.1
2024-04-21,Executive Lounge,Hendrick's Gin,281.2
2024-04-22,Executive Lounge,Hendrick's Gin,389.1
2024-04-23,Executive Lounge,Hendrick's Gin,402.0
2024-04-24,Executive Lounge,Hendrick's Gin,422.6
2024-04-25,Executive Lounge,Hendrick's Gin,500.8
2024-04-26,Executive Lounge,Hendrick's Gin,759.4
2024-04-27,Executive Lounge,Hendrick's Gin,889.4
2024-04-28,Executive Lounge,Hendrick's Gin,411.7
2024-04-29,Executive Lounge,Hendrick's Gin,671.6
2024-04-30,Executive Lounge,Hendrick's Gin,398.2
2024-05-01,Executive Lounge,Hendrick's Gin,502.2
2024-05-02,Executive Lounge,Hendrick's Gin,482.5
2024-05-03,Executive Lounge,Hendrick's Gin,931.6
2024-05-04,Executive Lounge,Hendrick's Gin,753.0
2024-05-05,Executive Lounge,Hendrick's Gin,506.5
2024-05-06,Executive Lounge,Hendrick's Gin,210.7
2024-05-07,Executive Lounge,Hendrick's Gin,481.9
2024-05-08,Executive Lounge,Hendrick's Gin,441.1
2024-05-09,Executive Lounge,Hendrick's Gin,534.4
2024-05-10,Executive Lounge,Hendrick's Gin,978.8
2024-05-11,Executive Lounge,Hendrick's Gin,668.6
2024-05-12,Executive Lounge,Hendrick's Gin,599.4
2024-05-13,Executive Lounge,Hendrick's Gin,421.3
2024-05-14,Executive Lounge,Hendrick's Gin,248.0
2024-05-15,Executive Lounge,Hendrick's Gin,293.6
2024-05-16,Executive Lounge,Hendrick's Gin,462.6
2024-05-17,Executive Lounge,Hendrick's Gin,934.9
2024-05-18,Executive Lounge,Hendrick's Gin,741.6
2024-05-19,Executive Lounge,Hendrick's Gin,404.6
2024-05-20,Executive Lounge,Hendrick's Gin,352.7
2024-05-21,Executive Lounge,Hendrick's Gin,150.4
2024-05-22,Executive Lounge,Hendrick's Gin,351.5
2024-05-23,Executive Lounge,Hendrick's Gin,299.4
2024-05-24,Executive Lounge,Hendrick's Gin,1034.8
2024-05-25,Executive Lounge,Hendrick's Gin,738.0
2024-05-26,Executive Lounge,Hendrick's Gin,665.2
2024-05-27,Executive Lounge,Hendrick's Gin,215.3
2024-05-28,Executive Lounge,Hendrick's Gin,420.7
2024-05-29,Executive Lounge,Hendrick's Gin,430.8
2024-05-30,Executive Lounge,Hendrick's Gin,404.6
2024-05-31,Executive Lounge,Hendrick's Gin,777.7
2024-06-01,Executive Lounge,Hendrick's Gin,889.9
2024-06-02,Executive Lounge,Hendrick's Gin,461.5
2024-06-03,Executive Lounge,Hendrick's Gin,495.4
2024-06-04,Executive Lounge,Hendrick's Gin,421.2
2024-06-05,Executive Lounge,Hendrick's Gin,460.2
2024-06-06,Executive Lounge,Hendrick's Gin,435.6
2024-06-07,Executive Lounge,Hendrick's Gin,801.7
2024-06-08,Executive Lounge,Hendrick's Gin,986.6
2024-06-09,Executive Lounge,Hendrick's Gin,334.5
2024-06-10,Executive Lounge,Hendrick's Gin,473.8
2024-06-11,Executive Lounge,Hendrick's Gin,542.2
2024-06-12,Executive Lounge,Hendrick's Gin,130.3
2024-06-13,Executive Lounge,Hendrick's Gin,460.2
2024-06-14,Executive Lounge,Hendrick's Gin,803.8
2024-06-15,Executive Lounge,Hendrick's Gin,745.8
2024-06-16,Executive Lounge,Hendrick's Gin,270.1
2024-06-17,Executive Lounge,Hendrick's Gin,485.2
2024-06-18,Executive Lounge,Hendrick's Gin,500.2
2024-06-19,Executive Lounge,Hendrick's Gin,213.1
2024-06-20,Executive Lounge,Hendrick's Gin,390.5
2024-06-21,Executive Lounge,Hendrick's Gin,850.0
2024-06-22,Executive Lounge,Hendrick's Gin,598.5
2024-06-23,Executive Lounge,Hendrick's Gin,358.8
2024-06-24,Executive Lounge,Hendrick's Gin,400.1
2024-06-25,Executive Lounge,Hendrick's Gin,437.9
2024-06-26,Executive Lounge,Hendrick's Gin,242.8
2024-06-27,Executive Lounge,Hendrick's Gin,422.8
2024-06-28,Executive Lounge,Hendrick's Gin,830.1
2024-01-01,Executive Lounge,Jack Daniel's Bourbon,649.4
2024-01-02,Executive Lounge,Jack Daniel's Bourbon,631.0
2024-01-03,Executive Lounge,Jack Daniel's Bourbon,632.4
2024-01-04,Executive Lounge,Jack Daniel's Bourbon,485.6
2024-01-05,Executive Lounge,Jack Daniel's Bourbon,702.3
2024-01-06,Executive Lounge,Jack Daniel's Bourbon,900.3
2024-01-07,Executive Lounge,Jack Daniel's Bourbon,443.6
2024-01-08,Executive Lounge,Jack Daniel's Bourbon,606.7
2024-01-09,Executive Lounge,Jack Daniel's Bourbon,449.9
2024-01-10,Executive Lounge,Jack Daniel's Bourbon,384.7
2024-01-11,Executive Lounge,Jack Daniel's Bourbon,596.6
2024-01-12,Executive Lounge,Jack Daniel's Bourbon,1025.0
2024-01-13,Executive Lounge,Jack Daniel's Bourbon,1057.6
2024-01-14,Executive Lounge,Jack Daniel's Bourbon,475.2
2024-01-15,Executive Lounge,Jack Daniel's Bourbon,203.7
2024-01-16,Executive Lounge,Jack Daniel's Bourbon,396.5
2024-01-17,Executive Lounge,Jack Daniel's Bourbon,400.7
2024-01-18,Executive Lounge,Jack Daniel's Bourbon,699.8
2024-01-19,Executive Lounge,Jack Daniel's Bourbon,1016.5
2024-01-20,Executive Lounge,Jack Daniel's Bourbon,1049.2
2024-01-21,Executive Lounge,Jack Daniel's Bourbon,583.6
2024-01-22,Executive Lounge,Jack Daniel's Bourbon,534.7
2024-01-23,Executive Lounge,Jack Daniel's Bourbon,337.7
2024-01-24,Executive Lounge,Jack Daniel's Bourbon,593.3
2024-01-25,Executive Lounge,Jack Daniel's Bourbon,517.0
2024-01-26,Executive Lounge,Jack Daniel's Bourbon,1008.8
2024-01-27,Executive Lounge,Jack Daniel's Bourbon,975.8
2024-01-28,Executive Lounge,Jack Daniel's Bourbon,458.3
2024-01-29,Executive Lounge,Jack Daniel's Bourbon,533.9
2024-01-30,Executive Lounge,Jack Daniel's Bourbon,601.0
2024-01-31,Executive Lounge,Jack Daniel's Bourbon,237.6
2024-02-01,Executive Lounge,Jack Daniel's Bourbon,505.7
2024-02-02,Executive Lounge,Jack Daniel's Bourbon,954.9
2024-02-03,Executive Lounge,Jack Daniel's Bourbon,915.4
2024-02-04,Executive Lounge,Jack Daniel's Bourbon,316.8
2024-02-05,Executive Lounge,Jack Daniel's Bourbon,374.3
2024-02-06,Executive Lounge,Jack Daniel's Bourbon,438.3
2024-02-07,Executive Lounge,Jack Daniel's Bourbon,561.6
2024-02-08,Executive Lounge,Jack Daniel's Bourbon,632.5
2024-02-09,Executive Lounge,Jack Daniel's Bourbon,1003.3
2024-02-10,Executive Lounge,Jack Daniel's Bourbon,1046.7
2024-02-11,Executive Lounge,Jack Daniel's Bourbon,442.3
2024-02-12,Executive Lounge,Jack Daniel's Bourbon,680.0
2024-02-13,Executive Lounge,Jack Daniel's Bourbon,619.1
2024-02-14,Executive Lounge,Jack Daniel's Bourbon,237.4
2024-02-15,Executive Lounge,Jack Daniel's Bourbon,565.9
2024-02-16,Executive Lounge,Jack Daniel's Bourbon,1031.1
2024-02-17,Executive Lounge,Jack Daniel's Bourbon,985.7
2024-02-18,Executive Lounge,Jack Daniel's Bourbon,345.7
2024-02-19,Executive Lounge,Jack Daniel's Bourbon,496.0
2024-02-20,Executive Lounge,Jack Daniel's Bourbon,680.2
2024-02-21,Executive Lounge,Jack Daniel's Bourbon,722.7
2024-02-22,Executive Lounge,Jack Daniel's Bourbon,192.7
2024-02-23,Executive Lounge,Jack Daniel's Bourbon,833.4
2024-02-24,Executive Lounge,Jack Daniel's Bourbon,962.5
2024-02-25,Executive Lounge,Jack Daniel's Bourbon,466.3
2024-02-26,Executive Lounge,Jack Daniel's Bourbon,216.3
2024-02-27,Executive Lounge,Jack Daniel's Bourbon,354.4
2024-02-28,Executive Lounge,Jack Daniel's Bourbon,488.6
2024-02-29,Executive Lounge,Jack Daniel's Bourbon,443.3
2024-03-01,Executive Lounge,Jack Daniel's Bourbon,1040.9
2024-03-02,Executive Lounge,Jack Daniel's Bourbon,906.4
2024-03-03,Executive Lounge,Jack Daniel's Bourbon,542.0
2024-03-04,Executive Lounge,Jack Daniel's Bourbon,441.5
2024-03-05,Executive Lounge,Jack Daniel's Bourbon,443.7
2024-03-06,Executive Lounge,Jack Daniel's Bourbon,716.1
2024-03-07,Executive Lounge,Jack Daniel's Bourbon,264.6
2024-03-08,Executive Lounge,Jack Daniel's Bourbon,1034.7
2024-03-09,Executive Lounge,Jack Daniel's Bourbon,910.8
2024-03-10,Executive Lounge,Jack Daniel's Bourbon,548.5
2024-03-11,Executive Lounge,Jack Daniel's Bourbon,140.6
2024-03-12,Executive Lounge,Jack Daniel's Bourbon,188.6
2024-03-13,Executive Lounge,Jack Daniel's Bourbon,619.0
2024-03-14,Executive Lounge,Jack Daniel's Bourbon,411.5
2024-03-15,Executive Lounge,Jack Daniel's Bourbon,1023.4
2024-03-16,Executive Lounge,Jack Daniel's Bourbon,734.1
2024-03-17,Executive Lounge,Jack Daniel's Bourbon,614.0
2024-03-18,Executive Lounge,Jack Daniel's Bourbon,611.1
2024-03-19,Executive Lounge,Jack Daniel's Bourbon,318.5
2024-03-20,Executive Lounge,Jack Daniel's Bourbon,419.3
2024-03-21,Executive Lounge,Jack Daniel's Bourbon,511.1
2024-03-22,Executive Lounge,Jack Daniel's Bourbon,1033.6
2024-03-23,Executive Lounge,Jack Daniel's Bourbon,944.8
2024-03-24,Executive Lounge,Jack Daniel's Bourbon,472.2
2024-03-25,Executive Lounge,Jack Daniel's Bourbon,269.3
2024-03-26,Executive Lounge,Jack Daniel's Bourbon,660.8
2024-03-27,Executive Lounge,Jack Daniel's Bourbon,99.7
2024-03-28,Executive Lounge,Jack Daniel's Bourbon,275.1
2024-03-29,Executive Lounge,Jack Daniel's Bourbon,1015.1
2024-03-30,Executive Lounge,Jack Daniel's Bourbon,868.6
2024-03-31,Executive Lounge,Jack Daniel's Bourbon,355.2
2024-04-01,Executive Lounge,Jack Daniel's Bourbon,510.0
2024-04-02,Executive Lounge,Jack Daniel's Bourbon,299.7
2024-04-03,Executive Lounge,Jack Daniel's Bourbon,244.8
2024-04-04,Executive Lounge,Jack Daniel's Bourbon,758.7
2024-04-05,Executive Lounge,Jack Daniel's Bourbon,942.7
2024-04-06,Executive Lounge,Jack Daniel's Bourbon,849.4
2024-04-07,Executive Lounge,Jack Daniel's Bourbon,511.6
2024-04-08,Executive Lounge,Jack Daniel's Bourbon,527.6
2024-04-09,Executive Lounge,Jack Daniel's Bourbon,416.8
2024-04-10,Executive Lounge,Jack Daniel's Bourbon,604.9
2024-04-11,Executive Lounge,Jack Daniel's Bourbon,441.7
2024-04-12,Executive Lounge,Jack Daniel's Bourbon,924.5
2024-04-13,Executive Lounge,Jack Daniel's Bourbon,1101.9
2024-04-14,Executive Lounge,Jack Daniel's Bourbon,442.5
2024-04-15,Executive Lounge,Jack Daniel's Bourbon,366.3
2024-04-16,Executive Lounge,Jack Daniel's Bourbon,871.7
2024-04-17,Executive Lounge,Jack Daniel's Bourbon,425.5
2024-04-18,Executive Lounge,Jack Daniel's Bourbon,445.3
2024-04-19,Executive Lounge,Jack Daniel's Bourbon,1125.1
2024-04-20,Executive Lounge,Jack Daniel's Bourbon,942.6
2024-04-21,Executive Lounge,Jack Daniel's Bourbon,586.6
2024-04-22,Executive Lounge,Jack Daniel's Bourbon,236.5
2024-04-23,Executive Lounge,Jack Daniel's Bourbon,493.1
2024-04-24,Executive Lounge,Jack Daniel's Bourbon,421.3
2024-04-25,Executive Lounge,Jack Daniel's Bourbon,304.5
2024-04-26,Executive Lounge,Jack Daniel's Bourbon,1005.5
2024-04-27,Executive Lounge,Jack Daniel's Bourbon,1168.0
2024-04-28,Executive Lounge,Jack Daniel's Bourbon,501.2
2024-04-29,Executive Lounge,Jack Daniel's Bourbon,789.7
2024-04-30,Executive Lounge,Jack Daniel's Bourbon,458.3
2024-05-01,Executive Lounge,Jack Daniel's Bourbon,578.3
2024-05-02,Executive Lounge,Jack Daniel's Bourbon,435.2
2024-05-03,Executive Lounge,Jack Daniel's Bourbon,860.3
2024-05-04,Executive Lounge,Jack Daniel's Bourbon,1102.7
2024-05-05,Executive Lounge,Jack Daniel's Bourbon,758.1
2024-05-06,Executive Lounge,Jack Daniel's Bourbon,576.0
2024-05-07,Executive Lounge,Jack Daniel's Bourbon,400.0
2024-05-08,Executive Lounge,Jack Daniel's Bourbon,541.5
2024-05-09,Executive Lounge,Jack Daniel's Bourbon,485.0
2024-05-10,Executive Lounge,Jack Daniel's Bourbon,1101.0
2024-05-11,Executive Lounge,Jack Daniel's Bourbon,884.0
2024-05-12,Executive Lounge,Jack Daniel's Bourbon,333.3
2024-05-13,Executive Lounge,Jack Daniel's Bourbon,548.1
2024-05-14,Executive Lounge,Jack Daniel's Bourbon,401.4
2024-05-15,Executive Lounge,Jack Daniel's Bourbon,513.5
2024-05-16,Executive Lounge,Jack Daniel's Bourbon,302.1
2024-05-17,Executive Lounge,Jack Daniel's Bourbon,720.8
2024-05-18,Executive Lounge,Jack Daniel's Bourbon,1303.3
2024-05-19,Executive Lounge,Jack Daniel's Bourbon,215.2
2024-05-20,Executive Lounge,Jack Daniel's Bourbon,543.1
2024-05-21,Executive Lounge,Jack Daniel's Bourbon,411.6
2024-05-22,Executive Lounge,Jack Daniel's Bourbon,657.8
2024-05-23,Executive Lounge,Jack Daniel's Bourbon,510.2
2024-05-24,Executive Lounge,Jack Daniel's Bourbon,1105.6
2024-05-25,Executive Lounge,Jack Daniel's Bourbon,1014.3
2024-05-26,Executive Lounge,Jack Daniel's Bourbon,749.4
2024-05-27,Executive Lounge,Jack Daniel's Bourbon,648.1
2024-05-28,Executive Lounge,Jack Daniel's Bourbon,294.5
2024-05-29,Executive Lounge,Jack Daniel's Bourbon,342.1
2024-05-30,Executive Lounge,Jack Daniel's Bourbon,492.2
2024-05-31,Executive Lounge,Jack Daniel's Bourbon,617.0
2024-06-01,Executive Lounge,Jack Daniel's Bourbon,1155.9
2024-06-02,Executive Lounge,Jack Daniel's Bourbon,483.3
2024-06-03,Executive Lounge,Jack Daniel's Bourbon,419.3
2024-06-04,Executive Lounge,Jack Daniel's Bourbon,392.5
2024-06-05,Executive Lounge,Jack Daniel's Bourbon,181.3
2024-06-06,Executive Lounge,Jack Daniel's Bourbon,686.3
2024-06-07,Executive Lounge,Jack Daniel's Bourbon,534.7
2024-06-08,Executive Lounge,Jack Daniel's Bourbon,962.4
2024-06-09,Executive Lounge,Jack Daniel's Bourbon,521.4
2024-06-10,Executive Lounge,Jack Daniel's Bourbon,354.2
2024-06-11,Executive Lounge,Jack Daniel's Bourbon,486.2
2024-06-12,Executive Lounge,Jack Daniel's Bourbon,499.7
2024-06-13,Executive Lounge,Jack Daniel's Bourbon,286.1
2024-06-14,Executive Lounge,Jack Daniel's Bourbon,859.2
2024-06-15,Executive Lounge,Jack Daniel's Bourbon,869.8
2024-06-16,Executive Lounge,Jack Daniel's Bourbon,593.0
2024-06-17,Executive Lounge,Jack Daniel's Bourbon,399.6
2024-06-18,Executive Lounge,Jack Daniel's Bourbon,545.5
2024-06-19,Executive Lounge,Jack Daniel's Bourbon,271.0
2024-06-20,Executive Lounge,Jack Daniel's Bourbon,183.8
2024-06-21,Executive Lounge,Jack Daniel's Bourbon,989.1
2024-06-22,Executive Lounge,Jack Daniel's Bourbon,1223.3
2024-06-23,Executive Lounge,Jack Daniel's Bourbon,485.9
2024-06-24,Executive Lounge,Jack Daniel's Bourbon,432.4
2024-06-25,Executive Lounge,Jack Daniel's Bourbon,658.0
2024-06-26,Executive Lounge,Jack Daniel's Bourbon,404.6
2024-06-27,Executive Lounge,Jack Daniel's Bourbon,333.1
2024-06-28,Executive Lounge,Jack Daniel's Bourbon,1046.5
2024-01-01,Executive Lounge,Macallan 12 Scotch,219.5
2024-01-02,Executive Lounge,Macallan 12 Scotch,201.1
2024-01-03,Executive Lounge,Macallan 12 Scotch,145.9
2024-01-04,Executive Lounge,Macallan 12 Scotch,228.2
2024-01-05,Executive Lounge,Macallan 12 Scotch,235.7
2024-01-06,Executive Lounge,Macallan 12 Scotch,344.4
2024-01-07,Executive Lounge,Macallan 12 Scotch,221.7
2024-01-08,Executive Lounge,Macallan 12 Scotch,48.7
2024-01-09,Executive Lounge,Macallan 12 Scotch,286.1
2024-01-10,Executive Lounge,Macallan 12 Scotch,180.8
2024-01-11,Executive Lounge,Macallan 12 Scotch,228.2
2024-01-12,Executive Lounge,Macallan 12 Scotch,234.2
2024-01-13,Executive Lounge,Macallan 12 Scotch,367.2
2024-01-14,Executive Lounge,Macallan 12 Scotch,221.7
2024-01-15,Executive Lounge,Macallan 12 Scotch,238.0
2024-01-16,Executive Lounge,Macallan 12 Scotch,361.1
2024-01-17,Executive Lounge,Macallan 12 Scotch,146.6
2024-01-18,Executive Lounge,Macallan 12 Scotch,162.0
2024-01-19,Executive Lounge,Macallan 12 Scotch,224.5
2024-01-20,Executive Lounge,Macallan 12 Scotch,351.7
2024-01-21,Executive Lounge,Macallan 12 Scotch,181.4
2024-01-22,Executive Lounge,Macallan 12 Scotch,185.7
2024-01-23,Executive Lounge,Macallan 12 Scotch,193.7
2024-01-24,Executive Lounge,Macallan 12 Scotch,197.2
2024-01-25,Executive Lounge,Macallan 12 Scotch,297.1
2024-01-26,Executive Lounge,Macallan 12 Scotch,189.8
2024-01-27,Executive Lounge,Macallan 12 Scotch,301.2
2024-01-28,Executive Lounge,Macallan 12 Scotch,157.7
2024-01-29,Executive Lounge,Macallan 12 Scotch,244.1
2024-01-30,Executive Lounge,Macallan 12 Scotch,188.7
2024-01-31,Executive Lounge,Macallan 12 Scotch,116.8
2024-02-01,Executive Lounge,Macallan 12 Scotch,118.4
2024-02-02,Executive Lounge,Macallan 12 Scotch,488.2
2024-02-03,Executive Lounge,Macallan 12 Scotch,228.8
2024-02-04,Executive Lounge,Macallan 12 Scotch,168.4
2024-02-05,Executive Lounge,Macallan 12 Scotch,136.9
2024-02-06,Executive Lounge,Macallan 12 Scotch,183.2
2024-02-07,Executive Lounge,Macallan 12 Scotch,145.2
2024-02-08,Executive Lounge,Macallan 12 Scotch,222.8
2024-02-09,Executive Lounge,Macallan 12 Scotch,417.3
2024-02-10,Executive Lounge,Macallan 12 Scotch,307.9
2024-02-11,Executive Lounge,Macallan 12 Scotch,174.2
2024-02-12,Executive Lounge,Macallan 12 Scotch,355.5
2024-02-13,Executive Lounge,Macallan 12 Scotch,202.1
2024-02-14,Executive Lounge,Macallan 12 Scotch,226.7
2024-02-15,Executive Lounge,Macallan 12 Scotch,227.2
2024-02-16,Executive Lounge,Macallan 12 Scotch,350.6
2024-02-17,Executive Lounge,Macallan 12 Scotch,308.0
2024-02-18,Executive Lounge,Macallan 12 Scotch,134.2
2024-02-19,Executive Lounge,Macallan 12 Scotch,204.0
2024-02-20,Executive Lounge,Macallan 12 Scotch,170.9
2024-02-21,Executive Lounge,Macallan 12 Scotch,123.2
2024-02-22,Executive Lounge,Macallan 12 Scotch,242.4
2024-02-23,Executive Lounge,Macallan 12 Scotch,225.7
2024-02-24,Executive Lounge,Macallan 12 Scotch,377.9
2024-02-25,Executive Lounge,Macallan 12 Scotch,179.7
2024-02-26,Executive Lounge,Macallan 12 Scotch,43.6
2024-02-27,Executive Lounge,Macallan 12 Scotch,203.4
2024-02-28,Executive Lounge,Macallan 12 Scotch,275.4
2024-02-29,Executive Lounge,Macallan 12 Scotch,96.0
2024-03-01,Executive Lounge,Macallan 12 Scotch,204.2
2024-03-02,Executive Lounge,Macallan 12 Scotch,375.7
2024-03-03,Executive Lounge,Macallan 12 Scotch,211.6
2024-03-04,Executive Lounge,Macallan 12 Scotch,364.8
2024-03-05,Executive Lounge,Macallan 12 Scotch,139.4
2024-03-06,Executive Lounge,Macallan 12 Scotch,223.0
2024-03-07,Executive Lounge,Macallan 12 Scotch,337.8
2024-03-08,Executive Lounge,Macallan 12 Scotch,300.7
2024-03-09,Executive Lounge,Macallan 12 Scotch,321.9
2024-03-10,Executive Lounge,Macallan 12 Scotch,249.7
2024-03-11,Executive Lounge,Macallan 12 Scotch,195.3
2024-03-12,Executive Lounge,Macallan 12 Scotch,225.8
2024-03-13,Executive Lounge,Macallan 12 Scotch,377.5
2024-03-14,Executive Lounge,Macallan 12 Scotch,279.8
2024-03-15,Executive Lounge,Macallan 12 Scotch,391.6
2024-03-16,Executive Lounge,Macallan 12 Scotch,444.9
2024-03-17,Executive Lounge,Macallan 12 Scotch,188.4
2024-03-18,Executive Lounge,Macallan 12 Scotch,164.8
2024-03-19,Executive Lounge,Macallan 12 Scotch,36.2
2024-03-20,Executive Lounge,Macallan 12 Scotch,125.7
2024-03-21,Executive Lounge,Macallan 12 Scotch,164.9
2024-03-22,Executive Lounge,Macallan 12 Scotch,316.4
2024-03-23,Executive Lounge,Macallan 12 Scotch,281.9
2024-03-24,Executive Lounge,Macallan 12 Scotch,233.0
2024-03-25,Executive Lounge,Macallan 12 Scotch,267.4
2024-03-26,Executive Lounge,Macallan 12 Scotch,231.3
2024-03-27,Executive Lounge,Macallan 12 Scotch,74.8
2024-03-28,Executive Lounge,Macallan 12 Scotch,265.9
2024-03-29,Executive Lounge,Macallan 12 Scotch,470.3
2024-03-30,Executive Lounge,Macallan 12 Scotch,302.3
2024-03-31,Executive Lounge,Macallan 12 Scotch,247.6
2024-04-01,Executive Lounge,Macallan 12 Scotch,129.3
2024-04-02,Executive Lounge,Macallan 12 Scotch,202.2
2024-04-03,Executive Lounge,Macallan 12 Scotch,144.6
2024-04-04,Executive Lounge,Macallan 12 Scotch,116.5
2024-04-05,Executive Lounge,Macallan 12 Scotch,332.7
2024-04-06,Executive Lounge,Macallan 12 Scotch,349.0
2024-04-07,Executive Lounge,Macallan 12 Scotch,198.8
2024-04-08,Executive Lounge,Macallan 12 Scotch,125.9
2024-04-09,Executive Lounge,Macallan 12 Scotch,170.7
2024-04-10,Executive Lounge,Macallan 12 Scotch,179.9
2024-04-11,Executive Lounge,Macallan 12 Scotch,222.2
2024-04-12,Executive Lounge,Macallan 12 Scotch,330.9
2024-04-13,Executive Lounge,Macallan 12 Scotch,263.6
2024-04-14,Executive Lounge,Macallan 12 Scotch,210.1
2024-04-15,Executive Lounge,Macallan 12 Scotch,214.2
2024-04-16,Executive Lounge,Macallan 12 Scotch,187.1
2024-04-17,Executive Lounge,Macallan 12 Scotch,99.3
2024-04-18,Executive Lounge,Macallan 12 Scotch,287.3
2024-04-19,Executive Lounge,Macallan 12 Scotch,243.7
2024-04-20,Executive Lounge,Macallan 12 Scotch,219.6
2024-04-21,Executive Lounge,Macallan 12 Scotch,187.1
2024-04-22,Executive Lounge,Macallan 12 Scotch,119.0
2024-04-23,Executive Lounge,Macallan 12 Scotch,254.2
2024-04-24,Executive Lounge,Macallan 12 Scotch,167.8
2024-04-25,Executive Lounge,Macallan 12 Scotch,202.9
2024-04-26,Executive Lounge,Macallan 12 Scotch,336.0
2024-04-27,Executive Lounge,Macallan 12 Scotch,230.0
2024-04-28,Executive Lounge,Macallan 12 Scotch,118.3
