Transaction ID,Date Time Served,Bar Name,Brand Name,Opening Balance,Purchase,Consumed,Closing Balance
TXN-10242,2024-03-02 21:15:00,Main Lounge,Jack Daniel's Bourbon,11106.6,0.0,2500.1,8606.5
TXN-10243,2024-03-03 19:00:00,Main Lounge,Jack Daniel's Bourbon,8606.5,0.0,973.5,7633.0
TXN-10244,2024-03-04 18:45:00,Main Lounge,Jack Daniel's Bourbon,7633.0,0.0,1564.7,6068.3
TXN-10245,2024-03-05 22:45:00,Main Lounge,Jack Daniel's Bourbon,6068.3,0.0,2063.7,4004.6
TXN-10246,2024-03-06 18:45:00,Main Lounge,Jack Daniel's Bourbon,4004.6,0.0,641.9,3362.7
TXN-10247,2024-03-07 20:15:00,Main Lounge,Jack Daniel's Bourbon,3362.7,0.0,1240.1,2122.6
TXN-10248,2024-03-08 22:00:00,Main Lounge,Jack Daniel's Bourbon,2122.6,0.0,2122.6,0.0
TXN-10249,2024-03-09 23:30:00,Main Lounge,Jack Daniel's Bourbon,0.0,18000.0,2458.1,15541.9
TXN-10250,2024-03-10 19:15:00,Main Lounge,Jack Daniel's Bourbon,15541.9,0.0,1037.2,14504.7
TXN-10251,2024-03-11 21:00:00,Main Lounge,Jack Daniel's Bourbon,14504.7,0.0,478.5,14026.2
TXN-10252,2024-03-12 20:45:00,Main Lounge,Jack Daniel's Bourbon,14026.2,0.0,783.4,13242.8
TXN-10253,2024-03-13 18:30:00,Main Lounge,Jack Daniel's Bourbon,13242.8,0.0,1422.0,11820.8
TXN-10254,2024-03-14 19:30:00,Main Lounge,Jack Daniel's Bourbon,11820.8,0.0,1127.9,10692.9
TXN-10255,2024-03-15 20:30:00,Main Lounge,Jack Daniel's Bourbon,10692.9,0.0,2437.5,8255.4
TXN-10256,2024-03-16 23:00:00,Main Lounge,Jack Daniel's Bourbon,8255.4,0.0,2480.9,5774.5
TXN-10257,2024-03-17 19:30:00,Main Lounge,Jack Daniel's Bourbon,5774.5,0.0,1044.1,4730.4
TXN-10258,2024-03-18 23:45:00,Main Lounge,Jack Daniel's Bourbon,4730.4,0.0,1413.1,3317.3
TXN-10259,2024-03-19 22:15:00,Main Lounge,Jack Daniel's Bourbon,3317.3,0.0,1320.4,1996.9
TXN-10260,2024-03-20 19:30:00,Main Lounge,Jack Daniel's Bourbon,1996.9,6000.0,1327.0,6669.9
TXN-10261,2024-03-21 22:30:00,Main Lounge,Jack Daniel's Bourbon,6669.9,0.0,1731.2,4938.7
TXN-10262,2024-03-22 21:15:00,Main Lounge,Jack Daniel's Bourbon,4938.7,0.0,2750.3,2188.4
TXN-10263,2024-03-23 21:45:00,Main Lounge,Jack Daniel's Bourbon,2188.4,0.0,2018.1,170.3
TXN-10264,2024-03-24 23:00:00,Main Lounge,Jack Daniel's Bourbon,170.3,6000.0,937.9,5232.4
TXN-10265,2024-03-25 23:45:00,Main Lounge,Jack Daniel's Bourbon,5232.4,0.0,596.7,4635.7
TXN-10266,2024-03-26 19:15:00,Main Lounge,Jack Daniel's Bourbon,4635.7,0.0,1036.6,3599.1
TXN-10267,2024-03-27 18:15:00,Main Lounge,Jack Daniel's Bourbon,3599.1,0.0,1588.7,2010.4
TXN-10268,2024-03-28 23:00:00,Main Lounge,Jack Daniel's Bourbon,2010.4,0.0,1223.7,786.7
TXN-10269,2024-03-29 23:30:00,Main Lounge,Jack Daniel's Bourbon,786.7,18000.0,3254.5,15532.2
TXN-10270,2024-03-30 19:15:00,Main Lounge,Jack Daniel's Bourbon,15532.2,0.0,2714.7,12817.5
TXN-10271,2024-03-31 23:15:00,Main Lounge,Jack Daniel's Bourbon,12817.5,0.0,1343.2,11474.3
TXN-10272,2024-04-01 19:45:00,Main Lounge,Jack Daniel's Bourbon,11474.3,0.0,1461.7,10012.6
TXN-10273,2024-04-02 23:15:00,Main Lounge,Jack Daniel's Bourbon,10012.6,0.0,958.5,9054.1
TXN-10274,2024-04-03 22:15:00,Main Lounge,Jack Daniel's Bourbon,9054.1,0.0,1233.8,7820.3
TXN-10275,2024-04-04 20:45:00,Main Lounge,Jack Daniel's Bourbon,7820.3,0.0,1080.6,6739.7
TXN-10276,2024-04-05 22:00:00,Main Lounge,Jack Daniel's Bourbon,6739.7,0.0,2234.8,4504.9
TXN-10277,2024-04-06 22:45:00,Main Lounge,Jack Daniel's Bourbon,4504.9,0.0,3474.9,1030.0
TXN-10278,2024-04-07 19:45:00,Main Lounge,Jack Daniel's Bourbon,1030.0,12000.0,1156.5,11873.5
TXN-10279,2024-04-08 20:45:00,Main Lounge,Jack Daniel's Bourbon,11873.5,0.0,1288.6,10584.9
TXN-10280,2024-04-09 21:00:00,Main Lounge,Jack Daniel's Bourbon,10584.9,0.0,1154.0,9430.9
TXN-10281,2024-04-10 23:15:00,Main Lounge,Jack Daniel's Bourbon,9430.9,0.0,1507.3,7923.6
TXN-10282,2024-04-11 18:15:00,Main Lounge,Jack Daniel's Bourbon,7923.6,0.0,1781.4,6142.2
TXN-10283,2024-04-12 22:30:00,Main Lounge,Jack Daniel's Bourbon,6142.2,0.0,2260.5,3881.7
TXN-10284,2024-04-13 19:15:00,Main Lounge,Jack Daniel's Bourbon,3881.7,0.0,2514.4,1367.3
TXN-10285,2024-04-14 18:30:00,Main Lounge,Jack Daniel's Bourbon,1367.3,18000.0,1222.3,18145.0
TXN-10286,2024-04-15 19:00:00,Main Lounge,Jack Daniel's Bourbon,18145.0,0.0,1879.6,16265.4
TXN-10287,2024-04-16 18:15:00,Main Lounge,Jack Daniel's Bourbon,16265.4,0.0,1593.8,14671.6
TXN-10288,2024-04-17 18:30:00,Main Lounge,Jack Daniel's Bourbon,14671.6,0.0,1018.6,13653.0
TXN-10289,2024-04-18 22:15:00,Main Lounge,Jack Daniel's Bourbon,13653.0,0.0,1486.7,12166.3
TXN-10290,2024-04-19 18:15:00,Main Lounge,Jack Daniel's Bourbon,12166.3,0.0,2938.2,9228.1
TXN-10291,2024-04-20 22:15:00,Main Lounge,Jack Daniel's Bourbon,9228.1,0.0,1914.3,7313.8
TXN-10292,2024-04-21 19:45:00,Main Lounge,Jack Daniel's Bourbon,7313.8,0.0,1213.9,6099.9
TXN-10293,2024-04-22 22:30:00,Main Lounge,Jack Daniel's Bourbon,6099.9,0.0,1532.9,4567.0
TXN-10294,2024-04-23 19:30:00,Main Lounge,Jack Daniel's Bourbon,4567.0,0.0,1283.7,3283.3
TXN-10295,2024-04-24 20:15:00,Main Lounge,Jack Daniel's Bourbon,3283.3,0.0,1220.6,2062.7
TXN-10296,2024-04-25 18:15:00,Main Lounge,Jack Daniel's Bourbon,2062.7,0.0,1483.1,579.6
TXN-10297,2024-04-26 22:30:00,Main Lounge,Jack Daniel's Bourbon,579.6,6000.0,1958.5,4621.1
TXN-10298,2024-04-27 21:30:00,Main Lounge,Jack Daniel's Bourbon,4621.1,0.0,2652.4,1968.7
TXN-10299,2024-04-28 22:15:00,Main Lounge,Jack Daniel's Bourbon,1968.7,6000.0,1385.2,6583.5
TXN-10300,2024-04-29 22:15:00,Main Lounge,Jack Daniel's Bourbon,6583.5,0.0,532.6,6050.9
TXN-10301,2024-04-30 19:15:00,Main Lounge,Jack Daniel's Bourbon,6050.9,0.0,1155.6,4895.3
TXN-10302,2024-05-01 22:15:00,Main Lounge,Jack Daniel's Bourbon,4895.3,0.0,1597.5,3282.8
TXN-10303,2024-05-02 18:45:00,Main Lounge,Jack Daniel's Bourbon,3297.8,0.0,1046.7,2251.1
TXN-10304,2024-05-03 18:15:00,Main Lounge,Jack Daniel's Bourbon,2251.1,0.0,2251.1,0.0
TXN-10305,2024-05-04 18:30:00,Main Lounge,Jack Daniel's Bourbon,0.0,6000.0,2373.1,3626.9
TXN-10306,2024-05-05 23:15:00,Main Lounge,Jack Daniel's Bourbon,3626.9,0.0,993.1,2633.8
TXN-10307,2024-05-06 18:00:00,Main Lounge,Jack Daniel's Bourbon,2633.8,0.0,869.5,1764.3
TXN-10308,2024-05-07 18:00:00,Main Lounge,Jack Daniel's Bourbon,1764.3,12000.0,955.5,12808.8
TXN-10309,2024-05-08 22:00:00,Main Lounge,Jack Daniel's Bourbon,12808.8,0.0,845.3,11963.5
TXN-10310,2024-05-09 23:30:00,Main Lounge,Jack Daniel's Bourbon,11963.5,0.0,1483.5,10480.0
TXN-10311,2024-05-10 21:45:00,Main Lounge,Jack Daniel's Bourbon,10480.0,0.0,3310.7,7169.3
TXN-10312,2024-05-11 21:00:00,Main Lounge,Jack Daniel's Bourbon,7169.3,0.0,2228.3,4941.0
TXN-10313,2024-05-12 19:30:00,Main Lounge,Jack Daniel's Bourbon,4941.0,0.0,1659.8,3281.2
TXN-10314,2024-05-13 19:00:00,Main Lounge,Jack Daniel's Bourbon,3281.2,0.0,1825.1,1456.1
TXN-10315,2024-05-14 23:30:00,Main Lounge,Jack Daniel's Bourbon,1456.1,12000.0,1437.2,12018.9
TXN-10316,2024-05-15 18:30:00,Main Lounge,Jack Daniel's Bourbon,12018.9,0.0,1008.3,11010.6
TXN-10317,2024-05-16 20:15:00,Main Lounge,Jack Daniel's Bourbon,11010.6,0.0,1464.8,9545.8
TXN-10318,2024-05-17 18:45:00,Main Lounge,Jack Daniel's Bourbon,9545.8,0.0,3363.2,6182.6
TXN-10319,2024-05-18 22:30:00,Main Lounge,Jack Daniel's Bourbon,6182.6,0.0,2438.3,3744.3
TXN-10320,2024-05-19 21:15:00,Main Lounge,Jack Daniel's Bourbon,3744.3,0.0,1579.1,2165.2
TXN-10321,2024-05-20 20:45:00,Main Lounge,Jack Daniel's Bourbon,2165.2,0.0,1186.6,978.6
TXN-10322,2024-05-21 18:15:00,Main Lounge,Jack Daniel's Bourbon,978.6,6000.0,1644.7,5333.9
TXN-10323,2024-05-22 22:30:00,Main Lounge,Jack Daniel's Bourbon,5333.9,0.0,1339.1,3994.8
TXN-10324,2024-05-23 21:30:00,Main Lounge,Jack Daniel's Bourbon,3994.8,0.0,1356.7,2638.1
TXN-10325,2024-05-24 22:45:00,Main Lounge,Jack Daniel's Bourbon,2638.1,0.0,2486.6,151.5
TXN-10326,2024-05-25 19:45:00,Main Lounge,Jack Daniel's Bourbon,151.5,6000.0,2240.3,3911.2
TXN-10327,2024-05-26 20:45:00,Main Lounge,Jack Daniel's Bourbon,3911.2,0.0,1250.8,2660.4
TXN-10328,2024-05-27 20:00:00,Main Lounge,Jack Daniel's Bourbon,2660.4,0.0,1610.1,1050.3
TXN-10329,2024-05-28 21:00:00,Main Lounge,Jack Daniel's Bourbon,1050.3,18000.0,1447.5,17602.8
TXN-10330,2024-05-29 18:00:00,Main Lounge,Jack Daniel's Bourbon,17602.8,0.0,1104.2,16498.6
TXN-10331,2024-05-30 20:15:00,Main Lounge,Jack Daniel's Bourbon,16498.6,0.0,1417.9,15080.7
TXN-10332,2024-05-31 22:30:00,Main Lounge,Jack Daniel's Bourbon,15080.7,0.0,2782.1,12298.6
TXN-10333,2024-06-01 19:15:00,Main Lounge,Jack Daniel's Bourbon,12298.6,0.0,2454.8,9843.8
TXN-10334,2024-06-02 22:15:00,Main Lounge,Jack Daniel's Bourbon,9843.8,0.0,1437.4,8406.4
TXN-10335,2024-06-03 19:45:00,Main Lounge,Jack Daniel's Bourbon,8406.4,0.0,1805.5,6600.9
TXN-10336,2024-06-04 20:00:00,Main Lounge,Jack Daniel's Bourbon,6600.9,0.0,1359.9,5241.0
TXN-10337,2024-06-05 22:30:00,Main Lounge,Jack Daniel's Bourbon,5241.0,0.0,874.2,4366.8
TXN-10338,2024-06-06 20:15:00,Main Lounge,Jack Daniel's Bourbon,4366.8,0.0,1291.2,3075.6
TXN-10339,2024-06-07 21:45:00,Main Lounge,Jack Daniel's Bourbon,3075.6,0.0,2453.1,622.5
TXN-10340,2024-06-08 22:15:00,Main Lounge,Jack Daniel's Bourbon,622.5,18000.0,2349.9,16272.6
TXN-10341,2024-06-09 20:45:00,Main Lounge,Jack Daniel's Bourbon,16272.6,0.0,1298.9,14973.7
TXN-10342,2024-06-10 23:00:00,Main Lounge,Jack Daniel's Bourbon,14973.7,0.0,1383.7,13590.0
TXN-10343,2024-06-11 20:15:00,Main Lounge,Jack Daniel's Bourbon,13590.0,0.0,576.2,13013.8
TXN-10344,2024-06-12 22:45:00,Main Lounge,Jack Daniel's Bourbon,13013.8,0.0,1586.3,11427.5
TXN-10345,2024-06-13 22:30:00,Main Lounge,Jack Daniel's Bourbon,11427.5,0.0,1031.6,10395.9
TXN-10346,2024-06-14 20:30:00,Main Lounge,Jack Daniel's Bourbon,10395.9,0.0,2607.3,7788.6
TXN-10347,2024-06-15 22:45:00,Main Lounge,Jack Daniel's Bourbon,7788.6,0.0,2267.9,5520.7
TXN-10348,2024-06-16 22:00:00,Main Lounge,Jack Daniel's Bourbon,5520.7,0.0,1919.7,3601.0
TXN-10349,2024-06-17 21:45:00,Main Lounge,Jack Daniel's Bourbon,3601.0,0.0,1395.2,2205.8
TXN-10350,2024-06-18 23:45:00,Main Lounge,Jack Daniel's Bourbon,2205.8,0.0,1052.3,1153.5
TXN-10351,2024-06-19 21:00:00,Main Lounge,Jack Daniel's Bourbon,1153.5,6000.0,769.0,6384.5
TXN-10352,2024-06-20 22:30:00,Main Lounge,Jack Daniel's Bourbon,6384.5,0.0,1552.6,4831.9
TXN-10353,2024-06-21 23:30:00,Main Lounge,Jack Daniel's Bourbon,4831.9,0.0,1797.8,3034.1
TXN-10354,2024-06-22 20:45:00,Main Lounge,Jack Daniel's Bourbon,3034.1,0.0,2263.7,770.4
TXN-10355,2024-06-23 20:45:00,Main Lounge,Jack Daniel's Bourbon,770.4,12000.0,1381.6,11388.8
TXN-10356,2024-06-24 18:00:00,Main Lounge,Jack Daniel's Bourbon,11388.8,0.0,1486.1,9902.7
TXN-10357,2024-06-25 22:45:00,Main Lounge,Jack Daniel's Bourbon,9902.7,0.0,1827.1,8075.6
TXN-10358,2024-06-26 21:15:00,Main Lounge,Jack Daniel's Bourbon,8075.6,0.0,331.8,7743.8
TXN-10359,2024-06-27 23:30:00,Main Lounge,Jack Daniel's Bourbon,7743.8,0.0,1689.7,6054.1
TXN-10360,2024-06-28 21:45:00,Main Lounge,Jack Daniel's Bourbon,6054.1,0.0,2648.9,3405.2
TXN-10361,2024-01-01 23:15:00,Main Lounge,Hendrick's Gin,6000.0,0.0,556.8,5443.2
TXN-10362,2024-01-02 19:45:00,Main Lounge,Hendrick's Gin,5443.2,0.0,1142.8,4300.4
TXN-10363,2024-01-03 22:15:00,Main Lounge,Hendrick's Gin,4300.4,0.0,1136.3,3164.1
TXN-10364,2024-01-04 19:15:00,Main Lounge,Hendrick's Gin,3164.1,0.0,1026.7,2137.4
TXN-10365,2024-01-05 18:45:00,Main Lounge,Hendrick's Gin,2137.4,0.0,2137.4,0.0
TXN-10366,2024-01-06 18:00:00,Main Lounge,Hendrick's Gin,0.0,13500.0,2425.2,11074.8
TXN-10367,2024-01-07 23:15:00,Main Lounge,Hendrick's Gin,11074.8,0.0,1092.9,9981.9
TXN-10368,2024-01-08 18:15:00,Main Lounge,Hendrick's Gin,9981.9,0.0,743.7,9238.2
TXN-10369,2024-01-09 23:00:00,Main Lounge,Hendrick's Gin,9238.2,0.0,1060.3,8177.9
TXN-10370,2024-01-10 19:15:00,Main Lounge,Hendrick's Gin,8177.9,0.0,786.3,7391.6
TXN-10371,2024-01-11 19:30:00,Main Lounge,Hendrick's Gin,7391.6,0.0,1245.4,6146.2
TXN-10372,2024-01-12 20:00:00,Main Lounge,Hendrick's Gin,6146.2,0.0,1865.9,4280.3
TXN-10373,2024-01-13 19:45:00,Main Lounge,Hendrick's Gin,4280.3,0.0,2772.9,1507.4
TXN-10374,2024-01-14 23:30:00,Main Lounge,Hendrick's Gin,1507.4,0.0,1156.3,351.1
TXN-10375,2024-01-15 20:30:00,Main Lounge,Hendrick's Gin,351.1,9000.0,1077.2,8273.9
TXN-10376,2024-01-16 19:15:00,Main Lounge,Hendrick's Gin,8273.9,0.0,1348.8,6925.1
TXN-10377,2024-01-17 19:30:00,Main Lounge,Hendrick's Gin,6925.1,0.0,828.3,6096.8
TXN-10378,2024-01-18 21:00:00,Main Lounge,Hendrick's Gin,6096.8,0.0,882.7,5214.1
TXN-10379,2024-01-19 20:45:00,Main Lounge,Hendrick's Gin,5214.1,0.0,2353.9,2860.2
TXN-10380,2024-01-20 19:30:00,Main Lounge,Hendrick's Gin,2860.2,0.0,1997.5,862.7
TXN-10381,2024-01-21 22:00:00,Main Lounge,Hendrick's Gin,862.7,9000.0,1052.4,8810.3
TXN-10382,2024-01-22 18:30:00,Main Lounge,Hendrick's Gin,8810.3,0.0,1079.0,7731.3
TXN-10383,2024-01-23 22:45:00,Main Lounge,Hendrick's Gin,7731.3,0.0,1394.6,6336.7
TXN-10384,2024-01-24 21:45:00,Main Lounge,Hendrick's Gin,6336.7,0.0,1004.0,5332.7
TXN-10385,2024-01-25 21:15:00,Main Lounge,Hendrick's Gin,5332.7,0.0,532.4,4800.3
TXN-10386,2024-01-26 21:15:00,Main Lounge,Hendrick's Gin,4800.3,0.0,2834.6,1965.7
TXN-10387,2024-01-27 19:45:00,Main Lounge,Hendrick's Gin,1965.7,0.0,1895.3,70.4
TXN-10388,2024-01-28 20:15:00,Main Lounge,Hendrick's Gin,70.4,4500.0,597.0,3973.4
TXN-10389,2024-01-29 21:15:00,Main Lounge,Hendrick's Gin,3973.4,0.0,1200.6,2772.8
TXN-10390,2024-01-30 22:00:00,Main Lounge,Hendrick's Gin,2772.8,0.0,1124.7,1648.1
TXN-10391,2024-01-31 22:30:00,Main Lounge,Hendrick's Gin,1648.1,0.0,1005.1,643.0
TXN-10392,2024-02-01 18:45:00,Main Lounge,Hendrick's Gin,643.0,9000.0,800.8,8842.2
TXN-10393,2024-02-02 18:45:00,Main Lounge,Hendrick's Gin,8842.2,0.0,1808.4,7033.8
TXN-10394,2024-02-03 22:00:00,Main Lounge,Hendrick's Gin,7033.8,0.0,2287.7,4746.1
TXN-10395,2024-02-04 22:30:00,Main Lounge,Hendrick's Gin,4746.1,0.0,1400.0,3346.1
TXN-10396,2024-02-05 20:15:00,Main Lounge,Hendrick's Gin,3346.1,0.0,809.9,2536.2
TXN-10397,2024-02-06 18:00:00,Main Lounge,Hendrick's Gin,2536.2,0.0,359.1,2177.1
TXN-10398,2024-02-07 20:45:00,Main Lounge,Hendrick's Gin,2177.1,0.0,1122.6,1054.5
TXN-10399,2024-02-08 22:45:00,Main Lounge,Hendrick's Gin,1054.5,4500.0,767.5,4787.0
TXN-10400,2024-02-09 18:45:00,Main Lounge,Hendrick's Gin,4787.0,0.0,2353.2,2433.8
TXN-10401,2024-02-10 21:30:00,Main Lounge,Hendrick's Gin,2433.8,0.0,2301.9,131.9
TXN-10402,2024-02-11 23:15:00,Main Lounge,Hendrick's Gin,131.9,4500.0,1462.1,3169.8
TXN-10403,2024-02-12 18:30:00,Main Lounge,Hendrick's Gin,3169.8,0.0,935.5,2234.3
TXN-10404,2024-02-13 22:00:00,Main Lounge,Hendrick's Gin,2234.3,0.0,893.4,1340.9
TXN-10405,2024-02-14 20:30:00,Main Lounge,Hendrick's Gin,1340.9,4500.0,1597.6,4243.3
TXN-10406,2024-02-15 18:15:00,Main Lounge,Hendrick's Gin,4243.3,0.0,1290.9,2952.4
TXN-10407,2024-02-16 20:15:00,Main Lounge,Hendrick's Gin,2952.4,0.0,2206.0,746.4
TXN-10408,2024-02-17 21:30:00,Main Lounge,Hendrick's Gin,746.4,13500.0,2314.0,11932.4
TXN-10409,2024-02-18 19:00:00,Main Lounge,Hendrick's Gin,11932.4,0.0,735.0,11197.4
TXN-10410,2024-02-19 22:45:00,Main Lounge,Hendrick's Gin,11197.4,0.0,1249.4,9948.0
TXN-10411,2024-02-20 20:15:00,Main Lounge,Hendrick's Gin,9948.0,0.0,1301.7,8646.3
TXN-10412,2024-02-21 19:00:00,Main Lounge,Hendrick's Gin,8646.3,0.0,643.8,8002.5
TXN-10413,2024-02-22 20:45:00,Main Lounge,Hendrick's Gin,8002.5,0.0,1099.7,6902.8
TXN-10414,2024-02-23 21:00:00,Main Lounge,Hendrick's Gin,6902.8,0.0,2238.2,4664.6
TXN-10415,2024-02-24 22:00:00,Main Lounge,Hendrick's Gin,4664.6,0.0,2384.9,2279.7
TXN-10416,2024-02-25 21:15:00,Main Lounge,Hendrick's Gin,2279.7,0.0,1085.8,1193.9
TXN-10417,2024-02-26 22:30:00,Main Lounge,Hendrick's Gin,1193.9,4500.0,1019.2,4674.7
TXN-10418,2024-02-27 21:15:00,Main Lounge,Hendrick's Gin,4674.7,0.0,1146.8,3527.9
TXN-10419,2024-02-28 23:15:00,Main Lounge,Hendrick's Gin,3527.9,0.0,492.4,3035.5
TXN-10420,2024-02-29 18:30:00,Main Lounge,Hendrick's Gin,3035.5,0.0,736.5,2299.0
TXN-10421,2024-03-01 23:30:00,Main Lounge,Hendrick's Gin,2299.0,0.0,2299.0,0.0
TXN-10422,2024-03-02 18:45:00,Main Lounge,Hendrick's Gin,0.0,4500.0,2099.0,2401.0
TXN-10423,2024-03-03 22:00:00,Main Lounge,Hendrick's Gin,2401.0,0.0,1420.8,980.2
TXN-10424,2024-03-04 18:30:00,Main Lounge,Hendrick's Gin,980.2,4500.0,1699.2,3781.0
TXN-10425,2024-03-05 23:00:00,Main Lounge,Hendrick's Gin,3781.0,0.0,1573.7,2207.3
TXN-10426,2024-03-06 19:45:00,Main Lounge,Hendrick's Gin,2207.3,0.0,1368.2,839.1
TXN-10427,2024-03-07 18:45:00,Main Lounge,Hendrick's Gin,839.1,4500.0,227.7,5111.4
TXN-10428,2024-03-08 22:30:00,Main Lounge,Hendrick's Gin,5111.4,0.0,2928.6,2182.8
TXN-10429,2024-03-09 23:15:00,Main Lounge,Hendrick's Gin,2182.8,0.0,2182.8,0.0
TXN-10430,2024-03-10 20:00:00,Main Lounge,Hendrick's Gin,0.0,9000.0,1275.7,7724.3
TXN-10431,2024-03-11 22:45:00,Main Lounge,Hendrick's Gin,7724.3,0.0,952.1,6772.2
TXN-10432,2024-03-12 21:30:00,Main Lounge,Hendrick's Gin,6772.2,0.0,1450.1,5322.1
TXN-10433,2024-03-13 20:15:00,Main Lounge,Hendrick's Gin,5322.1,0.0,644.4,4677.7
TXN-10434,2024-03-14 21:45:00,Main Lounge,Hendrick's Gin,4677.7,0.0,883.3,3794.4
TXN-10435,2024-03-15 21:30:00,Main Lounge,Hendrick's Gin,3794.4,0.0,2850.0,944.4
TXN-10436,2024-03-16 19:15:00,Main Lounge,Hendrick's Gin,944.4,9000.0,2274.4,7670.0
TXN-10437,2024-03-17 20:30:00,Main Lounge,Hendrick's Gin,7670.0,0.0,843.9,6826.1
TXN-10438,2024-03-18 19:30:00,Main Lounge,Hendrick's Gin,6826.1,0.0,524.3,6301.8
TXN-10439,2024-03-19 19:00:00,Main Lounge,Hendrick's Gin,6301.8,0.0,1640.2,4661.6
TXN-10440,2024-03-20 21:45:00,Main Lounge,Hendrick's Gin,4661.6,0.0,1112.2,3549.4
TXN-10441,2024-03-21 22:15:00,Main Lounge,Hendrick's Gin,3549.4,0.0,1494.2,2055.2
TXN-10442,2024-03-22 22:30:00,Main Lounge,Hendrick's Gin,2055.2,0.0,2055.2,0.0
TXN-10443,2024-03-23 19:45:00,Main Lounge,Hendrick's Gin,0.0,4500.0,2264.4,2235.6
TXN-10444,2024-03-24 22:15:00,Main Lounge,Hendrick's Gin,2235.6,0.0,1771.4,464.2
TXN-10445,2024-03-25 21:15:00,Main Lounge,Hendrick's Gin,464.2,9000.0,950.5,8513.7
TXN-10446,2024-03-26 21:45:00,Main Lounge,Hendrick's Gin,8513.7,0.0,1284.2,7229.5
TXN-10447,2024-03-27 19:00:00,Main Lounge,Hendrick's Gin,7229.5,0.0,1374.4,5855.1
TXN-10448,2024-03-28 22:30:00,Main Lounge,Hendrick's Gin,5855.1,0.0,1225.2,4629.9
TXN-10449,2024-03-29 22:00:00,Main Lounge,Hendrick's Gin,4629.9,0.0,2347.4,2282.5
TXN-10450,2024-03-30 22:30:00,Main Lounge,Hendrick's Gin,2282.5,0.0,2066.8,215.7
TXN-10451,2024-03-31 23:00:00,Main Lounge,Hendrick's Gin,215.7,13500.0,812.4,12903.3
TXN-10452,2024-04-01 23:00:00,Main Lounge,Hendrick's Gin,12903.3,0.0,831.0,12072.3
TXN-10453,2024-04-02 18:00:00,Main Lounge,Hendrick's Gin,12072.3,0.0,778.8,11293.5
TXN-10454,2024-04-03 21:15:00,Main Lounge,Hendrick's Gin,11293.5,0.0,1572.7,9720.8
TXN-10455,2024-04-04 22:15:00,Main Lounge,Hendrick's Gin,9720.8,0.0,1138.4,8582.4
TXN-10456,2024-04-05 22:00:00,Main Lounge,Hendrick's Gin,8582.4,0.0,2010.4,6572.0
TXN-10457,2024-04-06 23:00:00,Main Lounge,Hendrick's Gin,6572.0,0.0,1653.8,4918.2
TXN-10458,2024-04-07 22:00:00,Main Lounge,Hendrick's Gin,4918.2,0.0,1553.8,3364.4
TXN-10459,2024-04-08 22:45:00,Main Lounge,Hendrick's Gin,3364.4,0.0,1200.3,2164.1
TXN-10460,2024-04-09 19:30:00,Main Lounge,Hendrick's Gin,2164.1,0.0,1353.8,810.3
TXN-10461,2024-04-10 19:30:00,Main Lounge,Hendrick's Gin,810.3,13500.0,392.0,13918.3
TXN-10462,2024-04-11 23:00:00,Main Lounge,Hendrick's Gin,13918.3,0.0,1161.6,12756.7
TXN-10463,2024-04-12 23:45:00,Main Lounge,Hendrick's Gin,12756.7,0.0,2180.0,10576.7
TXN-10464,2024-04-13 22:00:00,Main Lounge,Hendrick's Gin,10576.7,0.0,2220.9,8355.8
TXN-10465,2024-04-14 19:15:00,Main Lounge,Hendrick's Gin,8355.8,0.0,1466.1,6889.7
TXN-10466,2024-04-15 21:00:00,Main Lounge,Hendrick's Gin,6889.7,0.0,1265.7,5624.0
TXN-10467,2024-04-16 20:45:00,Main Lounge,Hendrick's Gin,5624.0,0.0,280.9,5343.1
TXN-10468,2024-04-17 21:45:00,Main Lounge,Hendrick's Gin,5343.1,0.0,877.7,4465.4
TXN-10469,2024-04-18 21:15:00,Main Lounge,Hendrick's Gin,4465.4,0.0,795.2,3670.2
TXN-10470,2024-04-19 18:00:00,Main Lounge,Hendrick's Gin,3670.2,0.0,2440.5,1229.7
TXN-10471,2024-04-20 21:00:00,Main Lounge,Hendrick's Gin,1229.7,9000.0,2347.7,7882.0
TXN-10472,2024-04-21 22:15:00,Main Lounge,Hendrick's Gin,7882.0,0.0,1229.3,6652.7
TXN-10473,2024-04-22 18:30:00,Main Lounge,Hendrick's Gin,6652.7,0.0,540.7,6112.0
TXN-10474,2024-04-23 23:30:00,Main Lounge,Hendrick's Gin,6112.0,0.0,653.0,5459.0
TXN-10475,2024-04-24 21:00:00,Main Lounge,Hendrick's Gin,5459.0,0.0,1185.9,4273.1
TXN-10476,2024-04-25 21:30:00,Main Lounge,Hendrick's Gin,4273.1,0.0,867.6,3405.5
TXN-10477,2024-04-26 23:45:00,Main Lounge,Hendrick's Gin,3405.5,0.0,2472.1,933.4
TXN-10478,2024-04-27 23:30:00,Main Lounge,Hendrick's Gin,933.4,9000.0,1438.5,8494.9
TXN-10479,2024-04-28 22:30:00,Main Lounge,Hendrick's Gin,8494.9,0.0,822.9,7672.0
TXN-10480,2024-04-29 19:30:00,Main Lounge,Hendrick's Gin,7672.0,0.0,1362.4,6309.6
TXN-10481,2024-04-30 18:15:00,Main Lounge,Hendrick's Gin,6309.6,0.0,1049.2,5260.4
TXN-10482,2024-05-01 23:00:00,Main Lounge,Hendrick's Gin,5260.4,0.0,1037.0,4223.4
